date,sku_id,category,subcategory,units_sold,on_hand_units,on_order_units,lead_time_days,reorder_point,inventory_position,target_inventory,recommended_order_qty,inventory_risk,recommendation_priority,recommendation
2026-03-18,SKU039,Small Appliances,Toaster,75.0,0.0,0,3.0,195,0.0,195,195,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-19,SKU039,Small Appliances,Toaster,95.0,0.0,196,3.0,195,196.0,195,0,HEALTHY,LOW,NO_ACTION
2026-03-20,SKU039,Small Appliances,Toaster,105.0,0.0,194,3.0,195,194.0,195,1,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-21,SKU039,Small Appliances,Toaster,66.0,25.0,0,3.0,195,25.0,195,170,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-22,SKU039,Small Appliances,Toaster,84.0,0.0,42,3.0,195,42.0,195,153,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-23,SKU039,Small Appliances,Toaster,75.0,0.0,160,3.0,195,160.0,195,35,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-24,SKU039,Small Appliances,Toaster,91.0,72.0,0,3.0,195,72.0,195,123,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-25,SKU039,Small Appliances,Toaster,86.0,0.0,207,3.0,195,207.0,195,0,HEALTHY,LOW,NO_ACTION
2026-03-26,SKU039,Small Appliances,Toaster,46.0,0.0,206,3.0,195,206.0,195,0,HEALTHY,LOW,NO_ACTION
2026-03-27,SKU039,Small Appliances,Toaster,63.0,15.0,0,3.0,195,15.0,195,180,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-28,SKU039,Small Appliances,Toaster,65.0,0.0,200,3.0,195,200.0,195,0,HEALTHY,LOW,NO_ACTION
2026-03-29,SKU039,Small Appliances,Toaster,61.0,0.0,131,3.0,195,131.0,195,64,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-30,SKU039,Small Appliances,Toaster,52.0,153.0,0,3.0,195,153.0,195,42,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-31,SKU039,Small Appliances,Toaster,63.0,90.0,159,3.0,195,249.0,195,0,HEALTHY,LOW,NO_ACTION
2026-04-01,SKU039,Small Appliances,Toaster,71.0,19.0,118,3.0,195,137.0,195,58,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-02,SKU039,Small Appliances,Toaster,60.0,0.0,140,3.0,195,140.0,195,55,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-03,SKU039,Small Appliances,Toaster,91.0,0.0,0,3.0,195,0.0,195,195,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-04,SKU039,Small Appliances,Toaster,98.0,0.0,138,3.0,195,138.0,195,57,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-05,SKU039,Small Appliances,Toaster,67.0,0.0,80,3.0,195,80.0,195,115,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-06,SKU039,Small Appliances,Toaster,49.0,64.0,0,3.0,195,64.0,195,131,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-07,SKU039,Small Appliances,Toaster,72.0,0.0,85,3.0,195,85.0,195,110,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-08,SKU039,Small Appliances,Toaster,73.0,0.0,114,3.0,195,114.0,195,81,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-09,SKU039,Small Appliances,Toaster,62.0,133.0,0,3.0,195,133.0,195,62,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-10,SKU039,Small Appliances,Toaster,70.0,63.0,138,3.0,195,201.0,195,0,HEALTHY,LOW,NO_ACTION
2026-04-11,SKU039,Small Appliances,Toaster,52.0,11.0,37,3.0,195,48.0,195,147,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-12,SKU039,Small Appliances,Toaster,59.0,115.0,0,3.0,195,115.0,195,80,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-13,SKU039,Small Appliances,Toaster,64.0,51.0,156,3.0,195,207.0,195,0,HEALTHY,LOW,NO_ACTION
2026-04-14,SKU039,Small Appliances,Toaster,64.0,0.0,45,3.0,195,45.0,195,150,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-15,SKU039,Small Appliances,Toaster,49.0,39.0,0,3.0,195,39.0,195,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-16,SKU039,Small Appliances,Toaster,68.0,0.0,77,3.0,195,77.0,195,118,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-17,SKU039,Small Appliances,Toaster,73.0,0.0,117,3.0,195,117.0,195,78,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-18,SKU039,Small Appliances,Toaster,106.0,0.0,0,3.0,195,0.0,195,195,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-19,SKU039,Small Appliances,Toaster,57.0,0.0,189,3.0,195,189.0,195,6,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-20,SKU039,Small Appliances,Toaster,55.0,0.0,103,3.0,195,103.0,195,92,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-21,SKU039,Small Appliances,Toaster,63.0,0.0,0,3.0,195,0.0,195,195,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-22,SKU039,Small Appliances,Toaster,55.0,0.0,83,3.0,195,83.0,195,112,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-23,SKU039,Small Appliances,Toaster,69.0,0.0,55,3.0,195,55.0,195,140,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-24,SKU039,Small Appliances,Toaster,88.0,3.0,0,3.0,195,3.0,195,192,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-25,SKU039,Small Appliances,Toaster,74.0,0.0,193,3.0,195,193.0,195,2,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-26,SKU039,Small Appliances,Toaster,75.0,0.0,131,3.0,195,131.0,195,64,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-27,SKU039,Small Appliances,Toaster,43.0,54.0,0,3.0,195,54.0,195,141,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-28,SKU039,Small Appliances,Toaster,52.0,2.0,202,3.0,195,204.0,195,0,HEALTHY,LOW,NO_ACTION
2026-04-29,SKU039,Small Appliances,Toaster,70.0,0.0,117,3.0,195,117.0,195,78,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-30,SKU039,Small Appliances,Toaster,49.0,121.0,0,3.0,195,121.0,195,74,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-01,SKU039,Small Appliances,Toaster,88.0,33.0,67,3.0,195,100.0,195,95,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-02,SKU039,Small Appliances,Toaster,71.0,0.0,99,3.0,195,99.0,195,96,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-03,SKU039,Small Appliances,Toaster,81.0,45.0,0,3.0,195,45.0,195,150,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-04,SKU039,Small Appliances,Toaster,56.0,0.0,127,3.0,195,127.0,195,68,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-05,SKU039,Small Appliances,Toaster,83.0,0.0,183,3.0,195,183.0,195,12,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-06,SKU039,Small Appliances,Toaster,46.0,94.0,0,3.0,195,94.0,195,101,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-07,SKU039,Small Appliances,Toaster,57.0,37.0,202,3.0,195,239.0,195,0,HEALTHY,LOW,NO_ACTION
2026-05-08,SKU039,Small Appliances,Toaster,77.0,0.0,206,3.0,195,206.0,195,0,HEALTHY,LOW,NO_ACTION
2026-05-09,SKU039,Small Appliances,Toaster,66.0,46.0,0,3.0,195,46.0,195,149,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-10,SKU039,Small Appliances,Toaster,67.0,0.0,160,3.0,195,160.0,195,35,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-11,SKU039,Small Appliances,Toaster,58.0,0.0,180,3.0,195,180.0,195,15,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-12,SKU039,Small Appliances,Toaster,73.0,25.0,0,3.0,195,25.0,195,170,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-13,SKU039,Small Appliances,Toaster,60.0,0.0,82,3.0,195,82.0,195,113,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-14,SKU039,Small Appliances,Toaster,72.0,0.0,198,3.0,195,198.0,195,0,HEALTHY,LOW,NO_ACTION
2026-05-15,SKU039,Small Appliances,Toaster,53.0,90.0,0,3.0,195,90.0,195,105,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-16,SKU039,Small Appliances,Toaster,52.0,38.0,64,3.0,195,102.0,195,93,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-17,SKU039,Small Appliances,Toaster,90.0,0.0,140,3.0,195,140.0,195,55,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-18,SKU039,Small Appliances,Toaster,56.0,15.0,0,3.0,195,15.0,195,180,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-19,SKU039,Small Appliances,Toaster,63.0,0.0,118,3.0,195,118.0,195,77,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-20,SKU039,Small Appliances,Toaster,56.0,0.0,160,3.0,195,160.0,195,35,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-21,SKU039,Small Appliances,Toaster,55.0,134.0,0,3.0,195,134.0,195,61,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-22,SKU039,Small Appliances,Toaster,87.0,47.0,106,3.0,195,153.0,195,42,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-23,SKU039,Small Appliances,Toaster,63.0,0.0,47,3.0,195,47.0,195,148,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-24,SKU039,Small Appliances,Toaster,81.0,97.0,0,3.0,195,97.0,195,98,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-25,SKU039,Small Appliances,Toaster,61.0,36.0,157,3.0,195,193.0,195,2,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-26,SKU039,Small Appliances,Toaster,70.0,0.0,148,3.0,195,148.0,195,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-27,SKU039,Small Appliances,Toaster,65.0,22.0,0,3.0,195,22.0,195,173,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-28,SKU039,Small Appliances,Toaster,72.0,0.0,36,3.0,195,36.0,195,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-29,SKU039,Small Appliances,Toaster,65.0,0.0,143,3.0,195,143.0,195,52,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-30,SKU039,Small Appliances,Toaster,77.0,102.0,0,3.0,195,102.0,195,93,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-31,SKU039,Small Appliances,Toaster,75.0,27.0,86,3.0,195,113.0,195,82,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-01,SKU039,Small Appliances,Toaster,59.0,0.0,161,3.0,195,161.0,195,34,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-02,SKU039,Small Appliances,Toaster,55.0,0.0,52,3.0,195,52.0,195,143,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-03,SKU039,Small Appliances,Toaster,94.0,76.0,0,3.0,195,76.0,195,119,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-04,SKU039,Small Appliances,Toaster,84.0,0.0,194,3.0,195,194.0,195,1,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-05,SKU039,Small Appliances,Toaster,71.0,0.0,103,3.0,195,103.0,195,92,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-06,SKU039,Small Appliances,Toaster,74.0,0.0,0,3.0,195,0.0,195,195,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-07,SKU039,Small Appliances,Toaster,95.0,0.0,122,3.0,195,122.0,195,73,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-08,SKU039,Small Appliances,Toaster,62.0,0.0,141,3.0,195,141.0,195,54,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-09,SKU039,Small Appliances,Toaster,90.0,0.0,0,3.0,195,0.0,195,195,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-10,SKU039,Small Appliances,Toaster,110.0,0.0,65,3.0,195,65.0,195,130,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-11,SKU039,Small Appliances,Toaster,85.0,0.0,40,3.0,195,40.0,195,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-12,SKU039,Small Appliances,Toaster,146.0,46.0,0,3.0,195,46.0,195,149,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-13,SKU039,Small Appliances,Toaster,116.0,0.0,101,3.0,195,101.0,195,94,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-14,SKU039,Small Appliances,Toaster,103.0,0.0,136,3.0,195,136.0,195,59,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-15,SKU039,Small Appliances,Toaster,91.0,71.0,0,3.0,195,71.0,195,124,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-16,SKU039,Small Appliances,Toaster,88.0,0.0,77,3.0,195,77.0,195,118,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-17,SKU039,Small Appliances,Toaster,81.0,0.0,176,3.0,195,176.0,195,19,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-18,SKU039,Small Appliances,Toaster,91.0,0.0,0,3.0,195,0.0,195,195,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-19,SKU039,Small Appliances,Toaster,132.0,0.0,220,3.0,195,220.0,195,0,HEALTHY,LOW,NO_ACTION
2026-06-20,SKU039,Small Appliances,Toaster,115.0,0.0,119,3.0,195,119.0,195,76,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-21,SKU039,Small Appliances,Toaster,77.0,47.0,0,3.0,195,47.0,195,148,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-22,SKU039,Small Appliances,Toaster,78.0,0.0,136,3.0,195,136.0,195,59,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-23,SKU039,Small Appliances,Toaster,92.0,0.0,84,3.0,195,84.0,195,111,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-24,SKU039,Small Appliances,Toaster,81.0,35.0,0,3.0,195,35.0,195,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-25,SKU039,Small Appliances,Toaster,74.0,0.0,35,3.0,195,35.0,195,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-26,SKU039,Small Appliances,Toaster,68.0,0.0,190,3.0,195,190.0,195,5,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-27,SKU039,Small Appliances,Toaster,92.0,119.0,0,3.0,195,119.0,195,76,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-28,SKU039,Small Appliances,Toaster,78.0,41.0,100,3.0,195,141.0,195,54,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-29,SKU039,Small Appliances,Toaster,65.0,0.0,192,3.0,195,192.0,195,3,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-30,SKU039,Small Appliances,Toaster,71.0,82.0,0,3.0,195,82.0,195,113,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-01,SKU040,Office,Organizer,64.0,238.0,79,6.0,271,317.0,271,0,HEALTHY,LOW,NO_ACTION
2025-01-02,SKU040,Office,Organizer,50.0,188.0,161,6.0,271,349.0,271,0,HEALTHY,LOW,NO_ACTION
2025-01-03,SKU040,Office,Organizer,60.0,128.0,79,6.0,271,207.0,271,64,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-04,SKU040,Office,Organizer,75.0,53.0,195,6.0,271,248.0,271,23,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-05,SKU040,Office,Organizer,57.0,0.0,198,6.0,271,198.0,271,73,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-06,SKU040,Office,Organizer,54.0,70.0,0,6.0,271,70.0,271,201,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-07,SKU040,Office,Organizer,74.0,0.0,142,6.0,271,142.0,271,129,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-08,SKU040,Office,Organizer,55.0,0.0,98,6.0,271,98.0,271,173,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-09,SKU040,Office,Organizer,68.0,0.0,199,6.0,271,199.0,271,72,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-10,SKU040,Office,Organizer,94.0,0.0,201,6.0,271,201.0,271,70,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-11,SKU040,Office,Organizer,82.0,0.0,149,6.0,271,149.0,271,122,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-12,SKU040,Office,Organizer,82.0,0.0,0,6.0,271,0.0,271,271,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-13,SKU040,Office,Organizer,60.0,0.0,128,6.0,271,128.0,271,143,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-14,SKU040,Office,Organizer,98.0,0.0,162,6.0,271,162.0,271,109,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-15,SKU040,Office,Organizer,89.0,0.0,210,6.0,271,210.0,271,61,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-16,SKU040,Office,Organizer,56.0,0.0,210,6.0,271,210.0,271,61,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-17,SKU040,Office,Organizer,75.0,0.0,180,6.0,271,180.0,271,91,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-18,SKU040,Office,Organizer,76.0,0.0,0,6.0,271,0.0,271,271,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-19,SKU040,Office,Organizer,63.0,0.0,107,6.0,271,107.0,271,164,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-20,SKU040,Office,Organizer,62.0,0.0,210,6.0,271,210.0,271,61,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-21,SKU040,Office,Organizer,67.0,0.0,101,6.0,271,101.0,271,170,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-22,SKU040,Office,Organizer,85.0,0.0,146,6.0,271,146.0,271,125,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-23,SKU040,Office,Organizer,55.0,0.0,190,6.0,271,190.0,271,81,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-24,SKU040,Office,Organizer,70.0,0.0,0,6.0,271,0.0,271,271,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-25,SKU040,Office,Organizer,75.0,0.0,66,6.0,271,66.0,271,205,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-26,SKU040,Office,Organizer,90.0,0.0,208,6.0,271,208.0,271,63,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-27,SKU040,Office,Organizer,67.0,0.0,191,6.0,271,191.0,271,80,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-28,SKU040,Office,Organizer,60.0,0.0,113,6.0,271,113.0,271,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-29,SKU040,Office,Organizer,50.0,0.0,207,6.0,271,207.0,271,64,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-30,SKU040,Office,Organizer,62.0,76.0,0,6.0,271,76.0,271,195,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-31,SKU040,Office,Organizer,61.0,15.0,70,6.0,271,85.0,271,186,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-01,SKU040,Office,Organizer,65.0,0.0,97,6.0,271,97.0,271,174,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-02,SKU040,Office,Organizer,51.0,0.0,187,6.0,271,187.0,271,84,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-03,SKU040,Office,Organizer,42.0,0.0,135,6.0,271,135.0,271,136,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-04,SKU040,Office,Organizer,58.0,0.0,33,6.0,271,33.0,271,238,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-05,SKU040,Office,Organizer,43.0,0.0,127,6.0,271,127.0,271,144,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-06,SKU040,Office,Organizer,61.0,0.0,0,6.0,271,0.0,271,271,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-07,SKU040,Office,Organizer,63.0,0.0,60,6.0,271,60.0,271,211,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-08,SKU040,Office,Organizer,80.0,0.0,155,6.0,271,155.0,271,116,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-09,SKU040,Office,Organizer,69.0,0.0,149,6.0,271,149.0,271,122,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-10,SKU040,Office,Organizer,54.0,0.0,133,6.0,271,133.0,271,138,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-11,SKU040,Office,Organizer,63.0,0.0,149,6.0,271,149.0,271,122,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-12,SKU040,Office,Organizer,85.0,23.0,0,6.0,271,23.0,271,248,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-13,SKU040,Office,Organizer,63.0,0.0,29,6.0,271,29.0,271,242,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-14,SKU040,Office,Organizer,55.0,0.0,156,6.0,271,156.0,271,115,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-15,SKU040,Office,Organizer,67.0,0.0,169,6.0,271,169.0,271,102,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-16,SKU040,Office,Organizer,61.0,0.0,137,6.0,271,137.0,271,134,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-17,SKU040,Office,Organizer,49.0,0.0,146,6.0,271,146.0,271,125,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-18,SKU040,Office,Organizer,70.0,0.0,0,6.0,271,0.0,271,271,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-19,SKU040,Office,Organizer,81.0,0.0,77,6.0,271,77.0,271,194,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-20,SKU040,Office,Organizer,67.0,0.0,133,6.0,271,133.0,271,138,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-21,SKU040,Office,Organizer,62.0,0.0,84,6.0,271,84.0,271,187,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-22,SKU040,Office,Organizer,94.0,0.0,71,6.0,271,71.0,271,200,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-23,SKU040,Office,Organizer,76.0,0.0,180,6.0,271,180.0,271,91,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-24,SKU040,Office,Organizer,53.0,95.0,0,6.0,271,95.0,271,176,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-25,SKU040,Office,Organizer,61.0,34.0,47,6.0,271,81.0,271,190,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-26,SKU040,Office,Organizer,68.0,0.0,192,6.0,271,192.0,271,79,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-27,SKU040,Office,Organizer,56.0,0.0,132,6.0,271,132.0,271,139,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-28,SKU040,Office,Organizer,76.0,0.0,174,6.0,271,174.0,271,97,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-01,SKU040,Office,Organizer,43.0,0.0,135,6.0,271,135.0,271,136,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-02,SKU040,Office,Organizer,41.0,0.0,120,6.0,271,120.0,271,151,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-03,SKU040,Office,Organizer,48.0,0.0,167,6.0,271,167.0,271,104,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-04,SKU040,Office,Organizer,47.0,0.0,120,6.0,271,120.0,271,151,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-05,SKU040,Office,Organizer,46.0,0.0,153,6.0,271,153.0,271,118,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-06,SKU040,Office,Organizer,68.0,70.0,0,6.0,271,70.0,271,201,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-07,SKU040,Office,Organizer,70.0,0.0,168,6.0,271,168.0,271,103,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-08,SKU040,Office,Organizer,93.0,0.0,181,6.0,271,181.0,271,90,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-09,SKU040,Office,Organizer,68.0,0.0,166,6.0,271,166.0,271,105,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-10,SKU040,Office,Organizer,58.0,0.0,208,6.0,271,208.0,271,63,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-11,SKU040,Office,Organizer,56.0,0.0,211,6.0,271,211.0,271,60,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-12,SKU040,Office,Organizer,41.0,8.0,0,6.0,271,8.0,271,263,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-13,SKU040,Office,Organizer,60.0,0.0,147,6.0,271,147.0,271,124,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-14,SKU040,Office,Organizer,61.0,0.0,141,6.0,271,141.0,271,130,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-15,SKU040,Office,Organizer,72.0,0.0,37,6.0,271,37.0,271,234,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-16,SKU040,Office,Organizer,71.0,0.0,103,6.0,271,103.0,271,168,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-17,SKU040,Office,Organizer,50.0,0.0,79,6.0,271,79.0,271,192,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-18,SKU040,Office,Organizer,75.0,35.0,0,6.0,271,35.0,271,236,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-19,SKU040,Office,Organizer,63.0,0.0,178,6.0,271,178.0,271,93,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-20,SKU040,Office,Organizer,73.0,0.0,84,6.0,271,84.0,271,187,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-21,SKU040,Office,Organizer,92.0,0.0,208,6.0,271,208.0,271,63,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-22,SKU040,Office,Organizer,69.0,0.0,200,6.0,271,200.0,271,71,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
